tipnames	virus_subtype	collection_regionname	collection_countryname	collection_original	cluster_profile	host_simplifiedhost	lat	long
H5N8|2344b|EPI_ISL_1399245|anseriformes|czechia|3_2_3_1_1_2_1_2|2021-03-06	H5N8	eastern europe	czechia	Europe / Czech Republic / Morovskoslezsky Kraj / Okres Opava / Katerinky u Opavy, Stribrne jezero; GPS: N 49Â°57.29960, E 17Â°53.78212	3_2_3_1_1_2_1_2	anseriformes-wild	49.8368899304208	17.9578982609586
H5N8|2344b|EPI_ISL_1697194|galliformes|czechia|3_2_3_1_1_2_1_2|2021-03-12	H5N8	eastern europe	czechia	Europe / Czech Republic / Zlinsky Kraj / Okres Uherske Hradiste / Osvetimany	3_2_3_1_1_2_1_2	galliformes-domestic	49.2395239668424	17.7694110590927
H5N8|2344b|EPI_ISL_5115614|galliformes|germany|3_2_3_1_1_2_1_2|2021-02-26	H5N8	western europe	germany	Europe / Germany / Berlin / Berlin,Stadt / NA	3_2_3_1_1_2_1_2	galliformes-domestic	52.5015246825321	13.4019638192194
H5N8|2344b|EPI_ISL_5098158|galliformes|germany|3_2_3_1_1_2_1_2|2021-02-15	H5N8	western europe	germany	Europe / Germany / Brandenburg / Prignitz / NA	3_2_3_1_1_2_1_2	galliformes-domestic	52.4686720071996	13.4043192497063
H5N8|2344b|EPI_ISL_5099462|galliformes|germany|3_2_3_1_1_2_1_2|2021-02-24	H5N8	western europe	germany	Europe / Germany / Bavaria / WÃ¼rzburg / NA	3_2_3_1_1_2_1_2	galliformes-domestic	48.9386109033625	11.4278546586472
H5N8|2344b|EPI_ISL_5115613|galliformes|germany|3_2_3_1_1_2_1_2|2021-03-01	H5N8	western europe	germany	Europe / Germany / Mecklenburg-Vorpommern / Mecklenburgische Seenplatte / NA	3_2_3_1_1_2_1_2	galliformes-domestic	53.7551744161606	12.5509509363277
H5N8|2344b|EPI_ISL_5143554|galliformes|germany|3_2_3_1_1_2_1_2|2021-03-09	H5N8	western europe	germany	Europe / Germany / Lower Saxony / Cuxhaven / NA	3_2_3_1_1_2_1_2	galliformes-domestic	52.7642105761026	9.16783937293005
H5N8|2344b|EPI_ISL_5102033|anseriformes|germany|3_2_3_1_1_2_1_2|2021-03-01	H5N8	western europe	germany	Europe / Germany / North Rhine-Westphalia / GÃ¼tersloh / NA	3_2_3_1_1_2_1_2	anseriformes-domestic	51.4777551092159	7.5539349720828
H5N8|2344b|EPI_ISL_5063706|anseriformes|germany|3_2_3_1_1_2_1_2|2020-11-06	H5N8	western europe	germany	Europe / Germany / Schleswig-Holstein / Nordfriesland / NA	3_2_3_1_1_2_1_2	anseriformes-wild	54.1814850326718	9.81577342948134
H5N8|2344b|EPI_ISL_5116093|galliformes|germany|3_2_3_1_1_2_1_2|2021-03-05	H5N8	western europe	germany	Europe / Germany / Saxony / Mittelsachsen / NA	3_2_3_1_1_2_1_2	galliformes-domestic	51.0528694457593	13.3447264729352
H5N8|2344b|EPI_ISL_5143995|anseriformes|germany|3_2_3_1_1_2_1_2|2021-03-21	H5N8	western europe	germany	Europe / Germany / Saxony-Anhalt / Saalekreis / NA	3_2_3_1_1_2_1_2	anseriformes-domestic	52.0090264158216	11.7027467770331
H5N8|2344b|EPI_ISL_984693|anseriformes|denmark|3_2_3_1_1_2_1_2|2020-11-07	H5N8	northern europe	denmark	Europe / Denmark / Region Sjaland / Kalundborg Kommune / NA	3_2_3_1_1_2_1_2	anseriformes-wild	55.2791973821106	11.7026524381832
H5N8|2344b|EPI_ISL_7778761|anseriformes|estonia|3_2_3_1_1_2_1_2|2021-03-26	H5N8	northern europe	estonia	Europe / Estonia / NA / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	58.6717397518952	25.5522615433491
H5N8|2344b|EPI_ISL_7778771|galliformes|finland|3_2_3_1_1_2_1_2|2021-02-01	H5N8	northern europe	finland	Europe / Finland / NA / NA / NA	3_2_3_1_1_2_1_2	galliformes-wild	64.2398144022788	26.1623842060791
H5N8|2344b|EPI_ISL_2234813|ciconiiformes|france|3_2_3_1_1_2_1_2|2021-01-07	H5N8	western europe	france	Europe / Spain / NA / NA / NA	3_2_3_1_1_2_1_2	other	45.5190780558984	4.54715006428513
H5N8|2344b|EPI_ISL_1123353|anseriformes|united_kingdom|3_2_3_1_1_2_1_2|2020-12-27	H5N8	northern europe	united kingdom	Europe / United Kingdom / Norfolk / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	54.0438440515314	-2.78687513666638
H5N8|2344b|EPI_ISL_3128523|pelecaniformes|greece|3_2_3_1_1_2_1_2|2021-03-22	H5N8	southern europe	greece	Europe / Greece / Serres / NA / NA	3_2_3_1_1_2_1_2	other	40.9283505289806	23.8878976832222
H5N8|2344b|EPI_ISL_2234810|charadriiformes|italy|3_2_3_1_1_2_1_2|2021-01-28	H5N8	southern europe	italy	Europe / Italy / NA / NA / NA	3_2_3_1_1_2_1_2	charadriiformes-wild	42.7080607219025	12.208345049127
H5N8|2344b|EPI_ISL_1719912|anseriformes|lithuania|3_2_3_1_1_2_1_2|2021-03-19	H5N8	northern europe	lithuania	Europe / Lithuania / Vilnius / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	54.8294557942269	25.2490386107757
H5N8|2344b|EPI_ISL_2111625|anseriformes|poland|3_2_3_1_1_2_1_2|2021-02-15	H5N8	eastern europe	poland	Europe / Poland / Pomeranian Voivodeship / Puck Bay (WÅ‚adysÅ‚awowo) / (WÅ‚adysÅ‚awowo)	3_2_3_1_1_2_1_2	anseriformes-wild	54.1541828653429	17.9878737941344
H5N8|2344b|EPI_ISL_775266|charadriiformes|netherlands|3_2_3_1_1_2_1_2|2020-12-17	H5N8	western europe	netherlands	Europe / Netherlands / Provincie Flevoland / Almere / NA	3_2_3_1_1_2_1_2	charadriiformes-wild	52.5266976905946	5.60009163363913
H5N8|2344b|EPI_ISL_1139085|anseriformes|netherlands|3_2_3_1_1_2_1_2|2020-11-01	H5N8	western europe	netherlands	Europe / Netherlands / Provincie Friesland / Holwerd / NA	3_2_3_1_1_2_1_2	anseriformes-wild	53.1100430768808	5.84863928632393
H5N8|2344b|EPI_ISL_2172526|accipitriformes|netherlands|3_2_3_1_1_2_1_2|2021-02-21	H5N8	western europe	netherlands	Europe / Netherlands / Provincie Gelderland / Rha (Bronckhorst) / (Bronckhorst)	3_2_3_1_1_2_1_2	other	52.0617180422494	5.94466833784019
H5N8|2344b|EPI_ISL_1139160|anseriformes|netherlands|3_2_3_1_1_2_1_2|2020-11-14	H5N8	western europe	netherlands	Europe / Netherlands / Provincie Noord-Holland / Ankeveen / NA	3_2_3_1_1_2_1_2	anseriformes-wild	52.5811544669078	4.87272777813315
H5N8|2344b|EPI_ISL_739684|anseriformes|russia|3_2_3_1_1_2_1_2|2020-09-15	H5N8	central asia	russia	Europe / Russia / Novosibirsk region / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	55.2762232202593	79.7845914423443
H5N8|2344b|EPI_ISL_654830|galliformes|russia|3_2_3_1_1_2_1_2|2020-09-03	H5N8	central asia	russia	Europe / Russia / Omsk Oblast / Omsk / NA	3_2_3_1_1_2_1_2	galliformes-domestic	56.0596108837778	73.3669499849514
H5N8|2344b|EPI_ISL_1239110|accipitriformes|sweden|3_2_3_1_1_2_1_2|2021-02-22	H5N8	northern europe	sweden	Europe / Sweden / Blekinge Lan / Karlshamns Kommun / NA	3_2_3_1_1_2_1_2	other	56.2754954629495	15.2029498652564
H5N8|2344b|EPI_ISL_1386249|accipitriformes|sweden|3_2_3_1_1_2_1_2|2021-03-16	H5N8	northern europe	sweden	Europe / Sweden / Ostergotlands Lan / Linkopings Kommun / NA	3_2_3_1_1_2_1_2	other	57.5128828372686	18.541723046906
H5N8|2344b|EPI_ISL_1307720|accipitriformes|sweden|3_2_3_1_1_2_1_2|2021-03-02	H5N8	northern europe	sweden	Europe / Sweden / Jonkopings Lan / Jonkopings Kommun / NA	3_2_3_1_1_2_1_2	other	57.4990622714119	14.4340296449519
H5N8|2344b|EPI_ISL_1240677|accipitriformes|sweden|3_2_3_1_1_2_1_2|2021-02-20	H5N8	northern europe	sweden	Europe / Sweden / Skane Lan / Kristianstads Kommun / NA	3_2_3_1_1_2_1_2	other	55.9474024317265	13.595146733816
H5N8|2344b|EPI_ISL_3128522|anseriformes|sweden|3_2_3_1_1_2_1_2|2021-04-06	H5N8	northern europe	sweden	Europe / Sweden / Vastra Gotalands Lan / Hjo Kommun / NA	3_2_3_1_1_2_1_2	anseriformes-wild	58.2955067014075	12.8595382920252
H5N8|2344b|EPI_ISL_1665256|anseriformes|slovakia|3_2_3_1_1_2_1_2|2021-01-08	H5N8	eastern europe	slovakia	Europe / Slovakia / Kosice / NA / NA	3_2_3_1_1_2_1_2	anseriformes-wild	48.7020478211848	21.2707899575187
H5N8|2344b|EPI_ISL_12176851|galliformes|kosovo|3_2_3_1_1_2_1_2|2022-01-14	H5N8	southern europe	kosovo	Europe / Kosovo / NA / NA / NA	3_2_3_1_1_2_1_2	galliformes-domestic	42.5708562510164	20.8773751977042
H5N8|2344b|EPI_ISL_18361537|galliformes|denmark|3_2_3_1_3_2_1_2|2021-04-24	H5N8	northern europe	denmark	NA	3_2_3_1_3_2_1_2	galliformes-wild	55.3568797999445	9.45020901930698
H5N8|2344b|EPI_ISL_18245197|anseriformes|poland|3_2_3_1_3_2_1_2|2021-03-11	H5N8	eastern europe	poland	NA	3_2_3_1_3_2_1_2	anseriformes-wild	54.1541828653429	17.9878737941344
H5N8|2344b|EPI_ISL_7623789|galliformes|belgium|3_32_3_1_1_2_1_2|2021-07-12	H5N8	western europe	belgium	Europe / Belgium / Provincie Oost-Vlaanderen / Moerzeke / NA	3_32_3_1_1_2_1_2	galliformes-domestic	51.0391095671615	4.2420548599892
H5N8|2344b|EPI_ISL_603233|galliformes|bulgaria|46_2_53_12_29_54_11_2|2020-06-03	H5N8	eastern europe	bulgaria	Europe / Bulgaria / Oblast Plovdiv / Asenograd / NA	46_2_53_12_29_54_11_2	galliformes-domestic	42.2564257629518	24.8255765075979
H5N8|2344b|EPI_ISL_404993|anseriformes|germany|6_1_5_2_1_3_1_2|2020-01-16	H5N8	western europe	germany	Europe / Germany / Brandenburg / Spree/NeiÃŸe / /NeiÃŸe	6_1_5_2_1_3_1_2	anseriformes-wild	52.4686720071996	13.4043192497063
H5N8|2344b|EPI_ISL_417415|galliformes|germany|6_1_5_2_1_3_1_2|2020-03-20	H5N8	western europe	germany	Europe / Germany / Lower Saxony / Aurich / NA	6_1_5_2_1_3_1_2	galliformes-domestic	52.7642105761026	9.16783937293005
H5N8|2344b|EPI_ISL_417414|accipitriformes|germany|6_1_5_2_1_3_1_2|2020-03-20	H5N8	western europe	germany	Europe / Germany / Saxony / NA / NA	6_1_5_2_1_3_1_2	other	51.0528694457593	13.3447264729352
H5N8|2344b|EPI_ISL_419314|galliformes|germany|6_1_5_2_1_3_1_2|2020-03-27	H5N8	western europe	germany	Europe / Germany / Saxony-Anhalt / BÃ¶rde / NA	6_1_5_2_1_3_1_2	galliformes-domestic	52.0090264158216	11.7027467770331
H5N8|2344b|EPI_ISL_833482|anseriformes|hungary|6_1_5_2_1_3_1_2|2020-04-10	H5N8	eastern europe	hungary	Europe / Hungary / Bacs-Kiskun / NA / NA	6_1_5_2_1_3_1_2	anseriformes-wild	46.5624446150372	19.3734257652929
H5N8|2344b|EPI_ISL_811146|galliformes|hungary|6_1_5_2_1_3_1_2|2020-04-30	H5N8	eastern europe	hungary	Europe / Hungary / Csongrad megye / NA / NA	6_1_5_2_1_3_1_2	galliformes-domestic	46.4291346697431	20.2330085562192
H5N8|2344b|EPI_ISL_419239|anseriformes|hungary|6_1_5_2_1_3_1_2|2020-01-10	H5N8	eastern europe	hungary	Europe / Hungary / NA / NA / NA	6_1_5_2_1_3_1_2	anseriformes-wild	47.1703761996839	19.3977670199114
H5N8|2344b|EPI_ISL_525448|galliformes|poland|6_1_5_2_1_3_1_2|2020-02-07	H5N8	eastern europe	poland	Europe / Poland / NA / NA / NA	6_1_5_2_1_3_1_2	galliformes-domestic	52.1141994014432	19.4236724631525
H3N8|2344b|EPI_ISL_502612|anseriformes|belgium|NA|2018-01-09	H3N8	western europe	belgium	NA	NA	anseriformes-wild	50.64017310615	4.66939027974939
H5N8|2344b|EPI_ISL_419363|galliformes|bulgaria|NA|2018-10-18	H5N8	eastern europe	bulgaria	NA	NA	galliformes-domestic	42.7584172195881	25.2179149681535
H3N8|2344b|EPI_ISL_18458715|anseriformes|germany|NA|2023-09-26	H3N8	western europe	germany	NA	NA	anseriformes-wild	52.4686720071996	13.4043192497063
H6N8|2344b|EPI_ISL_129672|anseriformes|germany|NA|2006-01-01	H6N8	western europe	germany	NA	NA	anseriformes-wild	51.4777551092159	7.5539349720828
H3N8|2344b|EPI_ISL_506013|anseriformes|kazakhstan|NA|2018-10-04	H3N8	central asia	kazakhstan	NA	NA	anseriformes-wild	53.8421826489217	69.2722074369824
H3N8|2344b|EPI_ISL_16444367|anseriformes|luxembourg|NA|2022-08-16	H3N8	western europe	luxembourg	NA	NA	anseriformes-wild	49.7760118665671	6.09452944491721
H3N8|2344b|EPI_ISL_4072003|anseriformes|mongolia|NA|2018-09-11	H3N8	eastern asia	mongolia	NA	NA	anseriformes-wild	46.9660284560213	103.138307461425
H5N8|2344b|EPI_ISL_268622|galliformes|netherlands|NA|2016-12-12	H5N8	western europe	netherlands	NA	NA	galliformes-domestic	53.1100430768808	5.84863928632393
H3N8|2344b|EPI_ISL_243522|anseriformes|netherlands|NA|2012-10-01	H3N8	western europe	netherlands	NA	NA	anseriformes-wild	52.2573048104135	5.56251311224367
H3N8|2344b|EPI_ISL_17978926|anseriformes|poland|NA|2020-08-25	H3N8	eastern europe	poland	NA	NA	anseriformes-wild	52.1141994014432	19.4236724631525
H3N8|2344b|EPI_ISL_339040|anseriformes|russia|NA|2018-09-15	H3N8	eastern europe	russia	NA	NA	anseriformes-wild	43.0199724243525	46.8879064209307
H5N8|2344b|EPI_ISL_247723|anseriformes|russia|NA|2017-01-06	H5N8	central asia	russia	NA	NA	anseriformes-wild	65.951077439978	95.3658732364833
H3N8|2344b|EPI_ISL_504946|anseriformes|russia|NA|2010-11-01	H3N8	eastern europe	russia	NA	NA	anseriformes-wild	55.6406420692902	37.6789932871434
H3N8|2344b|EPI_ISL_1240995|anseriformes|russia|NA|2020-08-29	H3N8	central asia	russia	NA	NA	anseriformes-wild	55.2762232202593	79.7845914423443
H3N8|2344b|EPI_ISL_400285|anseriformes|russia|NA|2019-08-31	H3N8	central asia	russia	NA	NA	anseriformes-wild	56.0596108837778	73.3669499849514
H5N8|2344b|EPI_ISL_503365|galliformes|slovakia|NA|2020-01-03	H5N8	eastern europe	slovakia	NA	NA	galliformes-domestic	48.7152910172137	19.4731651408513
H3N8|2344b|EPI_ISL_73381|anseriformes|sweden|NA|2002-11-14	H3N8	northern europe	sweden	NA	NA	anseriformes-wild	62.374013544985	16.2835241791686
H5N8|2344b|EPI_ISL_3138566|strigiformes|NA|NA|2021-03-26	H5N8	NA	NA	NA	NA	other	NA	NA
